,TimeStamp,AI0_Vibration,AI1_Vibration,AI2_Current,Equipment_state
17614,07:22.7,0.022724,0.043478,-32.214049,0
17615,07:22.8,-0.085018,-0.026753,-84.442626,0
17616,07:22.9,0.044852,-0.037005,-109.21038,0
17617,07:23.0,-0.008282,0.087325,-116.19879,0
17618,07:23.1,-0.061449,-0.029694,-110.78097,0
17619,07:23.2,0.089902,-0.022064,-95.407378,0
17620,07:23.3,-0.019192,0.01849,-71.81836,0
17621,07:23.4,-0.018999,-0.052162,-33.055548,0
17622,07:23.5,0.044012,0.034328,15.654089,0
17623,07:23.6,-0.08562,0.033113,71.181783,0
17624,07:23.7,-0.00198,-0.03159,105.65139,0
17625,07:23.8,0.042161,0.016775,116.39692,0
17626,07:23.9,-0.025289,0.005433,115.39651,0
17627,07:24.0,0.056966,-0.00693,101.9081,0
17628,07:24.1,-0.005057,0.036871,82.280169,0
17629,07:24.2,-0.045305,-0.003127,47.889834,0
17630,07:24.3,0.007057,-0.036494,2.812982,0
17631,07:24.4,-0.044873,-0.019271,-52.113182,0
17632,07:24.5,0.027277,-0.04376,-96.659553,0
17633,07:24.6,0.056988,0.033964,-112.8055,0
17634,07:24.7,-0.040741,0.038767,-116.05622,0
17635,07:24.8,-0.00802,-0.063129,-105.80386,0
17636,07:24.9,-0.012857,0.052992,-88.471423,0
17637,07:25.0,-0.047416,0.044103,-59.401996,0
17638,07:25.1,0.061144,-0.069839,-16.717078,0
17639,07:25.2,-0.00525,0.034509,35.528545,0
17640,07:25.3,-0.048268,0.005138,87.273966,0
17641,07:25.4,0.076743,-0.029137,111.30406,0
17642,07:25.5,-0.015275,0.005785,117.57351,0
17643,07:25.6,-0.024959,-0.064945,111.44377,0
17644,07:25.7,0.060235,0.028333,95.708024,0
17645,07:25.8,-0.051867,0.043876,71.873673,0
17646,07:25.9,-0.014446,-0.05097,32.831077,0
17647,07:26.0,0.045113,0.03292,-15.499355,0
17648,07:26.1,-0.062948,-0.033463,-70.878157,0
17649,07:29.3,-0.00518,-0.021925,65.188416,0
17650,07:29.4,-0.055861,0.023238,102.62741,0
17651,07:29.5,0.010805,-0.077477,114.73669,0
17652,07:29.6,0.026041,0.010477,115.91639,0
17653,07:29.7,-0.015569,0.039087,103.73844,0
17654,07:29.8,0.060657,-0.057154,85.24407,0
17655,07:29.9,0.008705,0.044616,53.146249,0
17656,07:30.0,-0.068929,-0.017724,9.020091,0
17657,07:30.1,0.014075,-0.061877,-45.552498,0
17658,07:30.2,-0.009279,0.113394,-92.748415,0
17659,07:30.3,-0.024379,-0.00158,-110.9115,0
17660,07:30.4,0.067855,-0.061003,-115.76928,0
17661,07:30.5,-0.009472,0.040279,-107.66472,0
17662,07:30.6,-0.009869,-0.030213,-91.193687,0
17663,07:30.7,0.047067,0.03743,-64.323075,0
17664,07:30.8,-0.05157,0.063974,-23.20123,0
17665,07:30.9,-0.032519,-0.059266,28.079632,0
17666,07:31.0,0.028527,-0.016725,81.677089,0
17667,07:31.1,-0.013707,-0.020404,108.83404,0
17668,07:31.2,0.041856,-0.03967,116.75419,0
17669,07:31.3,0.030491,0.077711,112.94044,0
17670,07:31.4,-0.068645,0.015075,98.26411,0
17671,07:31.5,-0.011743,-0.038512,76.30671,0
17672,07:31.6,-0.019906,0.060204,38.92005,0
17673,07:31.7,-0.006418,-0.020767,-8.511187,0
17674,07:31.8,0.06865,-0.035197,-64.239867,0
17675,07:31.9,0.002948,0.045207,-101.59839,0
17676,07:32.0,-0.002864,-0.02675,-113.51992,0
17677,07:32.1,0.001018,-0.019337,-114.67875,0
17678,07:32.2,-0.049856,0.011431,-102.55624,0
17679,07:32.3,-0.002047,-0.028964,-83.980213,0
17680,07:32.4,0.011725,0.020502,-51.7757,0
17681,07:32.5,-0.01986,0.01688,-7.284523,0
17682,07:32.6,0.034681,-0.039591,47.714597,0
17683,07:32.7,-0.000548,0.023987,94.67436,0
17684,07:32.8,-0.02036,0.013781,112.69607,0
17685,07:37.3,-0.051307,0.068367,-78.580627,0
17686,07:37.4,-0.00737,-0.042191,-43.832427,0
17687,07:37.5,-0.009732,-0.014024,1.847744,0
17688,07:37.6,-0.034243,-0.027648,57.357318,0
17689,07:37.7,0.056537,-0.036731,99.876893,0
17690,07:37.8,0.035591,0.102438,114.46763,0
17691,07:37.9,-0.019734,0.025111,116.95065,0
17692,07:38.0,0.013463,-0.018259,105.68513,0
17693,07:38.1,-0.054373,0.062111,88.049541,0
17694,07:38.2,-0.023866,-0.062968,59.078939,0
17695,07:38.3,0.065189,-0.036163,17.411234,0
17696,07:38.4,-0.017792,0.047477,-34.908418,0
17697,07:38.5,0.05312,-0.069973,-86.15316,0
17698,07:38.6,0.042698,-0.004669,-109.14887,0
17699,07:38.7,-0.091237,-0.001149,-115.65007,0
17700,07:38.8,-0.002204,-0.024276,-109.88046,0
17701,07:38.9,-0.00066,0.111952,-94.300758,0
17702,07:39.0,-0.052829,0.001178,-70.701369,0
17703,07:39.1,0.063395,-0.02632,-33.003334,0
17704,07:39.2,0.027098,0.024623,15.523316,0
17705,07:39.3,-0.03346,-0.077409,70.967325,0
17706,07:39.4,0.077677,0.032013,104.558,0
17707,07:39.5,-0.037717,0.065006,115.47018,0
17708,07:39.6,-0.076046,-0.066612,114.54667,0
17709,07:39.7,0.030459,0.012849,101.41636,0
17710,07:45.2,-0.021128,-0.050939,-49.660212,0
17711,07:45.3,0.051805,-0.055208,-4.409671,0
17712,07:45.4,0.018211,0.035459,50.683147,0
17713,07:45.5,-0.035876,-0.00707,96.15494,0
17714,07:45.6,0.012727,-0.028845,113.16205,0
17715,07:45.7,-0.008151,0.038059,117.1626,0
17716,07:45.8,-0.032969,-0.028301,107.84866,0
17717,07:45.9,0.027192,-0.009102,91.579925,0
17718,07:46.0,-0.003315,0.11651,63.531287,0
17719,07:46.1,0.017087,0.009722,21.243932,0
17720,07:46.2,0.018495,-0.048521,-30.329827,0
17721,07:53.1,0.002891,0.056153,-24.435285,0
17722,07:54.6,0.00524,-0.035103,-104.55169,0
17723,07:54.7,-0.038505,0.037535,-87.242614,0
17724,07:54.8,-0.069942,0.004736,-57.953484,0
17725,07:54.9,0.057964,-0.001327,-15.789391,0
17726,07:55.0,-0.003559,0.025648,37.028913,0
17727,07:55.1,-0.002447,-0.074953,86.676012,0
17728,07:55.2,0.071225,0.018394,108.7866,0
17729,07:55.3,-0.061257,0.067224,116.13764,0
17730,07:55.4,-0.019885,-0.043175,110.3232,0
17731,07:55.5,0.024006,0.039465,94.932806,0
17732,07:55.6,-0.031114,-0.02199,70.609936,0
17733,07:55.7,0.048416,-0.064485,31.678204,0
17734,07:55.8,0.035178,0.057063,-17.061593,0
17735,07:55.9,-0.040537,-0.041109,-71.45966,0
17736,07:56.0,0.004172,-0.040984,-102.79406,0
17737,07:56.1,-0.005285,0.026954,-113.17743,0
17738,07:56.2,-0.028786,-0.038657,-112.7627,0
17739,07:56.3,0.031636,0.044063,-99.482429,0
17740,07:56.4,-0.022576,0.105008,-79.334149,0
17741,07:56.5,-0.002004,-0.007957,-44.800525,0
17742,07:56.6,0.026493,-0.028791,0.537515,0
17743,07:56.7,-0.036347,-0.027519,55.591828,0
17744,07:56.8,0.054093,-0.0532,96.893322,0
17745,07:56.9,0.022803,0.037842,112.05949,0
17746,07:57.0,-0.055137,-0.001997,115.89827,0
17747,07:57.1,0.016536,-0.054017,105.55114,0
17748,07:57.2,-0.015548,0.043939,88.37844,0
17749,07:57.3,-0.042285,-0.013282,58.85566,0
17750,07:57.4,0.055183,-0.011829,16.672017,0
17751,07:57.5,0.000914,0.078362,-35.784606,0
17752,07:57.6,-0.027333,-0.026452,-85.511814,0
17753,07:57.7,0.046384,-0.023239,-107.28742,0
17754,07:57.8,-0.036495,0.018666,-114.54727,0
17755,07:57.9,-0.002719,-0.041109,-109.17057,0
17756,07:58.0,0.051674,0.062172,-93.72009,0
17757,07:58.1,-0.027708,0.056336,-69.627055,0
17758,07:58.2,0.005682,-0.062862,-31.142954,0
17759,07:58.3,0.006522,-0.011431,17.844441,0
17760,07:58.4,-0.064095,-0.017131,72.518953,0
17761,07:58.5,0.040957,-0.020105,103.83107,0
17762,07:58.6,0.043194,0.0687,114.47598,0
17763,07:58.7,-0.034122,-0.00303,113.89448,0
17764,07:58.8,0.033396,-0.013066,100.30891,0
17765,07:58.9,-0.052742,0.037047,80.290923,0
17766,07:59.0,-0.025914,-0.043209,45.527106,0
17767,07:59.1,0.04476,0.038239,0.329137,0
17768,07:59.2,-0.023938,0.040078,-54.547316,0
17769,07:59.3,0.046804,-0.068856,-95.743668,0
17770,07:59.4,0.031125,0.004611,-110.31891,0
17771,07:59.5,-0.034077,-0.021218,-114.48444,0
17772,08:01.3,0.000762,-0.043703,94.655167,0
17773,08:01.4,-0.002054,-0.004739,70.830711,0
17774,08:01.5,-0.012147,0.068638,32.292489,0
17775,08:01.6,0.018927,-0.037141,-16.600253,0
17776,08:01.7,0.025353,-0.018692,-71.410784,0
17777,08:01.8,-1.00E-05,-0.022643,-102.95666,0
17778,08:01.9,0.011502,-0.045781,-113.37651,0
17779,08:02.0,0.003918,0.047623,-112.84794,0
17780,08:02.1,-0.03969,0.021817,-99.560034,0
17781,08:02.2,0.031665,-0.017511,-79.704771,0
17782,08:02.3,0.01501,0.013903,-45.633798,0
17783,08:02.4,-0.03969,-0.056317,-0.159979,0
17784,08:02.5,0.029167,0.008204,55.644519,0
17785,08:02.6,-0.01301,0.112495,97.176087,0
17786,08:02.7,-0.005846,-0.019214,112.13793,0
17787,08:02.8,0.036229,-0.036199,115.75366,0
17788,08:02.9,-0.023296,0.036099,105.3393,0
17789,08:03.0,0.025307,-0.048767,88.339816,0
17790,08:03.1,0.002442,-0.012606,59.007175,0
17791,08:03.2,-0.039168,0.049712,17.019274,0
17792,08:03.3,0.025852,-0.038503,-35.628323,0
17793,08:03.4,-0.017086,-0.015274,-85.653554,0
17794,08:03.5,-0.002724,-0.032906,-107.45431,0
17795,08:03.6,0.034038,0.005275,-114.70546,0
17796,08:03.7,0.001738,0.116492,-109.43545,0
17797,08:03.8,-0.01494,-0.018419,-94.158303,0
17798,08:03.9,-0.021037,-0.030976,-70.153602,0
17799,08:04.0,-0.011273,0.026051,-31.640176,0
17800,08:04.1,0.010832,-0.057792,17.885329,0
17801,08:04.2,0.03691,0.033556,73.022851,0
17802,08:04.3,0.015952,0.064573,104.42032,0
17803,08:04.4,0.012217,-0.061312,114.97058,0
17804,08:04.5,-0.017563,-0.022211,113.97089,0
17805,08:04.6,-0.048114,0.009305,100.32583,0
17806,08:04.7,0.008402,0.008942,80.519567,0
17807,08:04.8,-0.000567,0.039914,45.882707,0
17808,08:04.9,-0.018096,-0.010109,0.402212,0
17809,08:05.0,0.030348,-0.016467,-55.12727,0
17810,08:05.1,0.009663,0.002562,-96.562755,0
17811,08:05.2,0.008141,-0.01599,-110.94202,0
17812,08:05.3,0.010185,0.015686,-114.751,0
17813,08:05.4,-0.042903,0.037916,-104.6008,0
17814,08:05.5,-0.017551,-0.008338,-87.249289,0
17815,08:05.6,0.014999,-0.021666,-57.972796,0
17816,08:05.7,0.019449,-0.022995,-15.580298,0
17817,08:05.8,0.02936,-0.021746,37.645344,0
17818,08:05.9,-0.000885,0.033987,87.698828,0
17819,08:06.0,-0.040042,-0.006442,109.50459,0
17820,08:06.1,-0.033298,-0.031351,116.40085,0
17821,08:06.2,-0.007379,0.043059,110.13676,0
17822,08:09.2,-0.034883,0.020634,116.37486,0
17823,08:09.3,0.003445,-0.048814,114.54536,0
17824,08:09.4,0.05995,0.080499,101.01606,0
17825,08:09.5,-0.058907,0.038765,80.037365,0
17826,08:09.6,0.004898,-0.061064,44.004207,0
17827,08:09.7,0.01523,-0.017593,-2.1348,0
17828,08:09.8,-0.065117,-0.033215,-57.443864,0
17829,08:09.9,0.056715,0.002798,-99.168908,0
17830,08:10.0,0.019238,0.068896,-113.15526,0
17831,08:10.1,-0.030399,-0.006512,-115.60334,0
17832,08:10.2,0.014288,-0.003526,-105.51931,0
17833,08:10.3,-0.043784,0.004047,-87.634574,0
17834,08:10.4,0.001913,-0.043978,-56.684262,0
17835,08:10.5,0.034826,0.055454,-13.13615,0
17836,08:10.6,0.001765,0.021054,40.111666,0
17837,08:10.7,0.020623,-0.061133,89.997183,0
17838,08:10.8,0.006022,0.026412,111.64416,0
17839,08:10.9,-0.045067,-0.020942,117.265,0
17840,08:11.0,-0.018149,-0.049189,110.79992,0
17841,08:11.1,-0.028809,0.069339,95.206391,0
17842,08:11.2,-0.003923,-0.01136,69.684275,0
17843,08:11.3,0.070078,-0.052095,29.349331,0
17844,08:11.4,-0.002924,0.038515,-20.013096,0
17845,08:11.5,0.023143,-0.018104,-74.445614,0
17846,08:11.6,-0.004547,0.013129,-105.855,0
17847,08:11.7,-0.098859,0.051878,-115.08943,0
17848,08:11.8,-0.009679,-0.01438,-113.54865,0
17849,08:11.9,0.013845,-0.005751,-100.19578,0
17850,08:12.0,0.023302,-0.053946,-79.40949,0
17851,08:12.1,0.077775,-0.043785,-43.606644,0
17852,08:12.2,0.020702,0.055216,2.716899,0
17853,08:12.3,-0.040299,-0.022724,58.138616,0
17854,08:12.4,-0.012767,-0.020533,99.904788,0
17855,08:12.5,-0.038142,0.030897,114.24889,0
17856,08:12.6,-0.029457,-0.066662,116.59266,0
17857,08:12.7,0.043477,0.055942,106.28845,0
17858,08:12.8,0.005012,0.115411,88.741075,0
17859,08:12.9,0.021361,-0.068421,57.820685,0
17860,08:17.2,0.01294,-0.07733,97.97908,0
17861,08:17.3,0.03182,-0.003522,113.99819,0
17862,08:17.4,-0.015523,0.041028,116.96209,0
17863,08:17.5,-0.012117,-0.018611,106.93969,0
17864,08:17.6,0.007717,0.020967,90.513598,0
17865,08:17.7,-0.027455,0.00984,61.177499,0
17866,08:17.8,-0.004896,-0.060141,18.400314,0
17867,08:17.9,0.004163,0.062111,-34.327392,0
17868,08:18.0,-0.015376,0.08031,-85.644851,0
17869,08:18.1,0.039733,-0.065216,-109.08963,0
17870,08:18.2,0.00103,-0.003954,-115.61085,0
17871,08:18.3,-0.012231,0.015551,-110.23225,0
17872,08:18.4,0.04348,-0.04704,-95.685017,0
17873,08:18.5,-0.044803,0.034466,-71.948418,0
17874,08:18.6,-0.020416,-0.002864,-32.795433,0
17875,08:18.7,0.057683,-0.023186,16.681554,0
17876,08:18.8,-0.036549,0.01177,72.205791,0
17877,08:18.9,-0.003761,-0.065579,105.51561,0
17878,08:19.0,0.04264,0.06152,116.04167,0
17879,08:19.1,-0.044167,0.087258,114.92921,0
17880,08:19.2,0.013814,-0.076887,101.94684,0
17881,08:19.3,0.019524,0.026416,82.381497,0
17882,08:19.4,-0.041284,0.01185,47.473198,0
17883,08:19.5,0.043275,-0.062673,1.761079,0
17884,08:19.6,0.024633,0.078301,-53.697473,0
17885,08:25.3,-0.007208,-0.006103,-86.014162,0
17886,08:25.4,0.050047,-0.012393,-53.956515,0
17887,08:25.5,0.015306,0.020328,-9.62174,0
17888,08:25.6,0.005247,-0.045487,43.79571,0
17889,08:25.7,-0.012317,0.039469,92.147957,0
17890,08:25.8,-0.064224,0.039549,112.28146,0
17891,08:25.9,-0.003155,-0.039413,117.37741,0
17892,08:26.0,0.025841,0.020827,109.67387,0
17893,08:26.1,0.010321,-0.063232,93.67026,0
17894,08:26.2,0.064885,-0.039958,67.296513,0
17895,08:34.7,-0.055322,0.014992,107.12065,0
17896,08:34.8,-0.018197,-0.062789,90.058934,0
17897,08:34.9,0.008097,0.030365,59.93367,0
17898,08:35.0,-0.031367,-0.02672,17.250063,0
17899,08:35.1,0.043292,-0.021611,-34.957651,0
17900,08:35.2,0.001194,0.059826,-86.703549,0
17901,08:35.3,-0.024407,-0.01498,-110.56341,0
17902,08:35.4,0.034085,-0.009065,-116.74632,0
17903,08:35.5,-0.044661,0.024245,-110.78681,0
17904,08:35.6,0.007757,-0.025425,-95.367801,0
17905,08:35.7,0.019973,0.022894,-70.805439,0
17906,08:35.8,-0.036078,0.033793,-31.43299,0
17907,08:35.9,0.03077,-0.026334,17.53843,0
17908,08:36.0,-0.004335,-0.011302,72.895893,0
17909,08:36.1,-0.013519,-0.030262,106.78793,0
17910,08:36.2,0.019893,-0.046145,117.24152,0
17911,08:36.3,-0.02401,0.047644,115.54767,0
17912,08:36.4,-0.02854,0.011711,102.04996,0
17913,08:36.5,0.007586,-0.021134,81.923137,0
17914,08:36.6,0.011935,0.070952,46.587592,0
17915,08:36.7,0.020847,-0.015457,1.051545,0
17916,08:36.8,0.002012,-0.026152,-53.966052,0
17917,08:36.9,-0.058569,0.024983,-97.910774,0
17918,08:37.0,-0.005799,-0.058577,-113.64509,0
17919,08:37.1,0.049593,0.02026,-116.44782,0
17920,08:37.2,0.009664,-0.004183,-106.36569,0
17921,08:37.3,0.025218,-0.076243,-88.932882,0
17922,08:37.4,0.011719,0.080682,-59.200532,0
17923,08:37.5,-0.060681,0.032976,-16.437771,0
17924,08:37.6,-0.000849,-0.063232,36.154513,0
17925,08:37.7,-0.018299,-0.003048,87.850104,0
17926,08:37.8,-0.022318,-0.035609,111.90285,0
17927,08:37.9,0.084868,0.019806,118.20938,0
17928,08:38.0,-0.001054,0.072201,112.00537,0
17929,08:38.1,0.001796,-0.005523,96.471798,0
17930,08:38.2,0.004578,0.025312,71.982869,0
17931,08:38.3,-0.052359,-0.005478,32.492045,0
17932,08:38.4,0.016521,-0.054365,-16.061069,0
17933,08:38.5,-0.014848,0.026028,-71.607598,0
17934,08:38.6,0.003772,-0.015945,-105.73496,0
17935,08:38.7,0.049275,-0.055092,-115.68774,0
17936,08:38.8,-0.012577,0.016877,-114.53809,0
17937,08:38.9,-0.007661,-0.019215,-101.12036,0
17938,08:39.0,0.019541,0.01489,-80.826173,0
17939,08:39.1,-0.033161,0.096338,-45.891648,0
17940,08:39.2,-0.032252,-0.010825,-0.126481,0
17941,08:39.3,0.015568,-0.022791,55.211074,0
17942,08:39.4,-0.001803,-0.009077,99.190128,0
17943,08:39.5,0.045745,-0.04031,115.03102,0
17944,08:39.6,0.05737,0.070112,117.85699,0
17945,08:41.6,-0.023553,0.025037,116.92943,0
17946,08:41.7,0.024062,-0.054447,113.86861,0
17947,08:41.8,-0.003651,-0.001121,100.08301,0
17948,08:41.9,-0.046532,-0.020081,79.277406,0
17949,08:42.0,0.017466,-0.017061,42.450195,0
17950,08:42.1,-0.028719,0.027456,-4.445434,0
17951,08:42.2,-0.016503,-0.005435,-60.197718,0
17952,08:42.3,0.044634,0.000367,-101.05671,0
17953,08:42.4,-0.007931,0.018396,-114.1255,0
17954,08:42.5,0.032657,-0.041027,-115.42286,0
17955,08:42.6,-0.003356,0.039149,-104.51354,0
17956,08:42.7,-0.068989,0.067578,-86.959492,0
17957,08:42.8,0.005625,-0.043627,-55.321223,0
17958,08:42.9,0.007498,-0.017799,-11.1475,0
17959,08:43.0,0.011755,-0.046897,42.714601,0
17960,08:43.1,0.056646,-0.055276,92.452179,0
17961,08:43.2,-0.003923,0.051865,112.89455,0
17962,08:43.3,-0.031228,-0.004436,117.59283,0
17963,08:43.4,0.009587,-0.009874,110.0644,0
17964,08:43.5,-0.038142,0.02179,94.375622,0
17965,08:43.6,-0.011121,-0.044149,68.495163,0
17966,08:43.7,0.04409,0.067907,27.33064,0
17967,08:43.8,-0.021419,0.07028,-22.761824,0
17968,08:43.9,0.009689,-0.064324,-77.48712,0
17969,08:44.0,0.027332,0.020837,-107.6516,0
17970,08:44.1,-0.033567,-0.022964,-115.76213,0
17971,08:44.2,0.023268,-0.08837,-113.04678,0
17972,08:44.3,-0.00213,0.082394,-99.20491,0
17973,08:44.4,-0.025642,0.013309,-78.266153,0
17974,08:44.5,0.062936,-0.05397,-41.378622,0
17975,08:44.6,-0.01522,0.048357,5.803705,0
17976,08:44.7,-0.039448,-0.058466,61.841257,0
17977,08:44.8,0.044305,0.013536,102.75115,0
17978,08:44.9,-0.028049,0.09679,115.84414,0
17979,08:45.0,-0.011655,-0.073816,116.95112,0
17980,08:45.1,0.060949,0.01004,105.47055,0
17981,08:45.2,-0.042218,0.023357,87.90053,0
17982,08:45.3,0.004773,-0.065698,56.217558,0
17983,08:45.4,0.064684,0.102921,11.863352,0
17984,08:45.5,-0.077981,0.034018,-41.621094,0
17985,08:45.6,-0.006149,-0.097771,-91.300737,0
17986,08:45.7,0.026957,0.010903,-111.74859,0
17987,08:45.8,-0.044409,-0.018934,-116.50564,0
17988,08:45.9,0.076355,-0.018048,-109.36822,0
17989,08:46.0,0.004773,0.067714,-93.658935,0
17990,08:46.1,-0.043694,0.00694,-67.83069,0
17991,08:46.2,0.029126,-0.000905,-26.578906,0
17992,08:46.3,-0.067695,0.000753,24.004105,0
17993,08:46.4,-0.009362,-0.039029,78.929076,0
17994,08:46.5,0.063118,0.041829,109.29502,0
17995,08:49.7,-0.025571,0.008524,-48.388725,0
17996,08:49.8,-0.055555,-0.085913,-95.134866,0
17997,08:49.9,0.056116,0.033058,-112.76151,0
17998,08:50.0,-0.038207,0.112259,-116.6103,0
17999,08:50.1,-0.035812,-0.073083,-107.34476,0
18000,08:50.2,0.055196,-0.001217,-90.358149,0
18001,08:50.3,-0.034915,0.025077,-62.553056,0
18002,08:50.4,0.018945,-0.071994,-20.716431,0
18003,08:50.5,0.050462,0.038054,31.070236,0
18004,08:50.6,-0.072437,0.02468,84.211836,0
18005,08:50.7,0.02293,-0.038956,110.58272,0
18006,08:50.8,-0.007338,0.041925,118.09899,0
18007,08:50.9,-0.039604,0.000486,113.16265,0
18008,08:51.0,0.064585,-0.004362,97.612631,0
18009,08:51.1,-0.033201,0.040915,74.626216,0
18010,08:51.2,-0.004091,-0.022493,36.550884,0
18011,08:51.3,0.044899,-0.022266,-11.096956,0
18012,08:51.4,-0.04519,-0.032393,-67.035206,0
18013,08:51.5,0.017231,-0.042986,-103.96601,0
18014,08:51.6,0.015244,0.052529,-115.31712,0
18015,08:51.7,-0.052138,0.020842,-115.27873,0
18016,08:51.8,0.002029,-0.044371,-102.23259,0
18017,08:51.9,-0.024073,0.031071,-82.867513,0
18018,08:52.0,-0.006418,0.010863,-49.596912,0
18019,08:52.1,0.055344,-0.041249,-4.966021,0
18020,08:52.2,-0.043033,0.039178,49.721605,0
18021,08:52.3,0.00305,0.016335,96.115243,0
18022,08:52.4,0.035328,-0.019893,113.92714,0
18023,08:52.5,-0.024027,-0.001444,117.83577,0
18024,08:52.6,0.025825,-0.072743,108.11247,0
18025,08:52.7,-0.003625,0.012452,91.131579,0
18026,08:52.8,-0.035596,0.045728,63.293703,0
18027,08:52.9,0.009272,-0.040954,21.906498,0
18028,08:53.0,0.030979,0.016426,-29.255751,0
18029,08:53.1,-0.04167,-0.013002,-82.781921,0
18030,08:57.7,-0.038016,0.068768,106.06624,0
18031,08:57.8,-0.006533,-0.043572,88.870417,0
18032,08:57.9,-0.002877,-0.027678,58.798916,0
18033,08:58.0,-0.046008,0.061218,15.258433,0
18034,08:58.1,0.027413,-0.056526,-37.373547,0
18035,08:58.2,0.0346,0.015851,-87.936889,0
18036,08:58.3,-0.014912,0.084493,-110.22831,0
18037,08:58.4,0.029105,-0.062589,-116.00853,0
18038,08:58.5,-0.003263,-0.006856,-109.95973,0
18039,08:58.6,-0.040729,0.014942,-94.527494,0
18040,08:58.7,0.035894,0.002238,-70.124873,0
18041,08:58.8,0.026028,0.083471,-30.298952,0
18042,08:58.9,-0.046916,-0.035761,19.118192,0
18043,08:59.0,0.019784,-0.05639,74.100265,0
18044,08:59.1,0.011746,0.021232,106.71367,0
18045,08:59.2,-0.034746,-0.039621,116.26114,0
18046,08:59.3,0.053776,0.016532,114.48194,0
18047,08:59.4,-0.050856,0.052658,101.1032,0
18048,08:59.5,-0.029682,-0.025861,81.237326,0
18049,08:59.6,0.040935,0.024048,45.784598,0
18050,08:59.7,-0.041796,0.004997,-0.227571,0
18051,08:59.8,0.049654,-0.034331,-55.256731,0
18052,08:59.9,0.015969,0.044609,-98.190319,0
18053,09:05.7,0.005624,0.08452,-92.562806,0
18054,09:05.8,-0.029322,-0.004319,-67.353972,0
18055,09:05.9,0.028239,-0.045407,-28.131131,0
18056,09:06.0,-0.034192,0.033578,21.798852,0
18057,09:06.1,-0.035634,-0.04778,76.440701,0
18058,09:06.2,0.051003,0.026959,106.89379,0
18059,09:06.3,-0.024655,0.103026,116.73202,0
18060,09:06.4,-0.002948,-0.033963,113.96076,0
18061,09:06.5,0.038787,-0.000425,99.802506,0
18062,09:06.6,-0.045545,-0.00877,79.155574,0
18063,09:13.9,-0.015928,0.040248,110.54183,0
18064,09:14.0,-0.007345,-0.032345,117.73552,0
18065,09:14.1,0.023433,0.008606,112.91922,0
18066,09:14.2,-0.057095,0.010979,98.204505,0
18067,09:14.3,0.011024,-0.039021,75.743923,0
18068,09:14.4,0.006801,0.091178,37.29165,0
18069,09:14.5,-0.036126,0.056891,-11.162163,0
18070,09:14.6,0.039169,-0.067222,-66.860445,0
18071,09:23.1,0.00388,0.018607,-109.47622,0
18072,09:23.2,0.031037,-0.027306,-93.921077,0
18073,09:23.3,0.002155,0.005005,-69.243559,0
18074,09:23.4,-0.035323,0.031515,-29.472474,0
18075,09:23.5,-0.005418,-0.040748,20.316603,0
18076,09:23.6,-0.04168,0.010818,75.11557,0
18077,09:23.7,0.015937,-0.001421,106.53306,0
18078,09:23.8,0.035749,-0.023684,116.18651,0
18079,09:23.9,-0.02884,0.079801,114.3166,0
18080,09:24.0,0.012304,0.005119,100.50298,0
18081,09:24.1,0.006775,-0.038977,80.355773,0
18082,09:24.2,-0.006553,0.018879,44.726139,0
18083,09:24.3,0.014643,-0.064488,-1.555801,0
18084,09:24.4,0.000656,-0.026284,-56.923873,0
18085,09:24.5,-0.033915,0.047013,-98.518503,0
18086,09:24.6,0.031287,-0.031575,-112.69213,0
18087,09:24.7,0.041721,0.010296,-115.2928,0
18088,09:24.8,-0.042305,-0.011218,-104.59937,0
18089,09:24.9,0.010522,-0.037478,-87.205659,0
18090,09:25.0,-0.008529,0.107401,-57.137615,0
18091,09:25.1,-0.054044,0.042097,-13.875248,0
18092,09:25.2,0.029698,-0.046266,39.325242,0
18093,09:25.3,0.0121,0.021048,89.422237,0
18094,09:25.4,0.018083,-0.055587,111.18676,0
18095,09:25.5,0.064995,-0.036775,117.21219,0
18096,09:25.6,-0.018928,0.052485,110.42405,0
18097,09:25.7,-0.034664,-0.042417,94.720971,0
18098,09:25.8,0.002813,-0.001909,70.086845,0
18099,09:25.9,-0.048583,0.040904,30.06852,0
18100,09:26.0,0.003392,-0.050137,-19.425871,0
18101,09:26.1,0.04742,0.055618,-74.307808,0
18102,09:26.2,0.001553,0.064462,-105.66725,0
18103,09:26.3,0.033535,-0.074808,-114.8075,0
18104,09:26.4,-0.020461,-0.020766,-113.24026,0
18105,09:26.5,-0.037321,-0.006859,-99.540484,0
18106,09:26.6,0.02972,0.014656,-79.374204,0
18107,09:26.7,-0.014523,0.071036,-43.998247,0
18108,09:26.8,-0.005509,-0.004747,2.254486,0
18109,09:26.9,0.031435,-0.028578,57.600028,0
18110,09:27.0,-0.036004,-0.011014,99.386585,0
18111,09:27.1,0.004391,-0.030053,113.90115,0
18112,09:27.2,0.027098,-0.003782,116.66645,0
18113,09:27.3,-0.039444,0.031118,105.86013,0
18114,09:27.4,0.015983,0.015087,88.566195,0
18115,09:27.5,-0.010096,0.00706,58.473952,0
18116,09:27.6,-0.016726,-0.019381,15.130999,0
18117,09:27.7,0.020093,0.010875,-37.724738,0
18118,09:27.8,-0.014535,0.043652,-88.053952,0
18119,09:27.9,-0.003397,-0.040078,-109.76352,0
18120,09:28.0,0.00782,-0.028214,-115.739,0
